"p.value","m.z","t.score"
8.77916234548141e-06,740.1872,23.552777806292
8.84059672137977e-06,286.97041,-22.4794452290015
9.00589153745616e-06,403.03993,-30.7859929409856
9.0541834129457e-06,253.00829,-33.752786689507
9.33883616872921e-06,366.09667,-34.9409782181415
9.5101853650155e-06,327.02663,30.5511486986198
9.51837410450356e-06,191.01029,-13.9577413758842
1.00334095650881e-05,540.05383,31.0029614419855
1.01787820458487e-05,405.00944,22.0302527120235
1.0261911711659e-05,245.06109,-32.9198066351039
1.04426934825453e-05,371.60483,13.6637923504003
1.11880725933236e-05,181.06472,-30.3573810584549
1.13400146413403e-05,247.01537,-32.5181170040369
1.14008827683705e-05,181.06523,-34.7965535399785
1.15126025658363e-05,628.05626,15.1290070917261
1.18245404176353e-05,181.06479,-34.0785789984576
1.19226479436027e-05,230.96409,-32.7034750397535
1.19466538461738e-05,706.1493,-21.6413449936224
1.19849596979046e-05,257.94889,29.2654947386592
1.24752753405261e-05,414.88664,-32.1451931418198
1.34720121778926e-05,235.06552,-32.9393815324881
1.35525301738174e-05,408.94042,-31.5637518962439
1.36752896449428e-05,173.00782,13.3312545351247
1.38320871515709e-05,489.11439,-31.6554966841787
1.43664916300699e-05,263.07357,-32.1245532035752
1.52517358648598e-05,524.97177,30.4779401866012
1.5828591485819e-05,200.05643,12.5383388430175
1.58670621170928e-05,556.76388,-31.0875203918606
1.69957175287669e-05,191.01985,-25.8631069155154
1.73163598478601e-05,346.05572,17.6263552910559
1.75233160100505e-05,247.24194,-32.9434165906323
1.79729171747435e-05,381.3369,-13.8821340086544
1.82835173888607e-05,362.05068,-12.4572064711034
1.83339046229295e-05,143.07278,-12.3445513835818
1.86104400160317e-05,191.01983,-15.9727472325639
1.86242977748183e-05,412.04633,-30.3304127047607
1.86851274369288e-05,112.05056,-30.3764021481255
1.96058826377173e-05,461.97317,12.7513919885578
1.96744826182097e-05,173.08077,30.6110362154196
2.04144275838551e-05,112.98568,12.0097763503858
2.06945981923754e-05,462.90893,-21.9059844053765
2.07290321841365e-05,206.96756,-21.5436932177215
2.13124936560617e-05,253.00827,-16.8056592498172
2.16792591362102e-05,180.06542,11.8684437592061
2.18127125659551e-05,209.06109,-22.6810640582286
2.24330625966136e-05,275.08846,13.858052116716
2.27495709554622e-05,554.76596,-22.4696768108046
2.29165395002016e-05,226.08624,-30.0432536794729
2.29284382161602e-05,662.10178,24.8981692594029
2.29364634277808e-05,547.10183,14.6813102949837
2.29624485392573e-05,414.3576,-30.084934824283
2.29714713207739e-05,244.66341,27.103046091877
2.30158744829211e-05,374.06494,-11.7471682909442
2.34749082805759e-05,264.92618,-20.7382171349519
2.35144733069358e-05,253.00838,-27.9052375229958
2.50717773925968e-05,233.0784,-31.3355383669198
2.52844362118955e-05,435.12254,-27.0993835138314
2.56213109539326e-05,362.92781,31.0267704335913
2.62165237478056e-05,489.11473,-28.6688524001706
2.62658110727023e-05,348.07042,26.6818418098229
2.73088536217277e-05,361.06126,26.869906578073
2.74546528038112e-05,139.02139,11.6754404553119
2.78196055690571e-05,231.04149,-29.8022897716248
2.78712022920912e-05,359.08491,-30.7311152887633
2.81452976549672e-05,579.88708,26.942589683934
2.84426647634689e-05,328.09759,-21.9922275599221
2.89818364116797e-05,181.06489,-27.1520243298325
2.9949969083864e-05,307.08347,11.8818024578083
3.03051276206561e-05,186.05807,30.0168179291738
3.1120136993595e-05,195.08024,-29.0704413696295
3.12939198058846e-05,462.84331,-21.4054041889818
3.26373979540714e-05,362.0509,12.1072837088234
3.26591980429811e-05,429.02814,-28.2889998099875
3.26728333171348e-05,307.08443,-27.13020214803
3.31678348792911e-05,183.07734,25.9281859563157
3.32631186143161e-05,402.96924,11.3737371310294
3.39241391888311e-05,255.0427,-27.6365557880262
3.41505304559504e-05,331.03585,-28.6054941278046
3.43300108140132e-05,415.0959,-27.5539598644121
3.52667691129399e-05,472.14201,-26.0724662437193
3.53913174425301e-05,91.02193,11.0913653847634
3.56102817041229e-05,579.12129,-25.0779528802003
3.57418403115317e-05,258.93303,11.9807970431199
3.62285934774671e-05,372.10475,10.9069785066081
3.68971612078585e-05,435.00282,31.6408926940456
3.90484583339007e-05,347.02509,10.8964879603116
3.93153723656747e-05,611.1446,29.3083764238946
3.94590723129753e-05,347.02511,11.7233497956736
3.95728650139022e-05,370.97865,-24.0975480026416
3.96824190522406e-05,284.0993,-29.7569080651846
4.05115401404836e-05,693.16243,26.80920656393
4.1533370949198e-05,174.04083,10.9714170529317
4.19570176584151e-05,615.34698,11.9602123334906
4.21804529001074e-05,416.12839,-29.1644259948161
4.25521230953099e-05,412.99445,25.9285579418643
4.29834852221038e-05,277.14438,11.9103636120702
4.39463251233593e-05,181.06457,-26.3082985179532
4.45884869697664e-05,276.16651,11.1724314415042
4.50179998372925e-05,429.24004,-29.3393535352657
4.5048737383533e-05,120.08092,-10.4574328338422
4.5059468864761e-05,236.99789,-26.7434730028452
4.54773154200613e-05,260.17155,10.4449849549477
4.60397058057798e-05,438.97975,-26.5885175390201
4.61876599505333e-05,153.06959,-25.1817899177672
4.63028197791012e-05,212.04299,25.8748586524688
4.63150599484468e-05,290.96426,-26.6544829269032
4.64501381924569e-05,216.99759,24.9555089881239
4.8153550812259e-05,261.05425,24.8013558906931
4.87775310358477e-05,264.03909,-25.3317741704766
4.93115560913911e-05,232.04391,-26.004352721963
4.96996207333495e-05,272.08895,10.4925940046959
5.01501837356185e-05,254.96776,10.5468199276637
5.16588020372864e-05,323.02838,10.7524833203266
5.47256076471969e-05,480.20068,23.7240013678605
5.47981291790413e-05,675.43791,25.5140610265742
5.57489156939094e-05,362.05079,13.3154860243368
5.64009597945527e-05,225.05443,-25.34888682872
5.64742881819391e-05,544.14356,-25.6572080904791
5.69987462261338e-05,407.04285,-24.5030958647237
5.7280242086137e-05,483.08322,-26.3676401888659
5.78075996352741e-05,412.84456,-26.4786430630786
5.82148095747243e-05,330.04428,14.2105342553902
5.88530511113165e-05,289.01767,24.6683288134621
5.9069848046309e-05,233.06321,-24.1399243952847
6.00005428250877e-05,260.18539,14.5491595383885
6.06548460576175e-05,425.08061,10.0576223836686
6.09117181646346e-05,457.10458,-25.0118411215983
6.18690223322162e-05,404.01435,15.2109878865235
6.22974484273468e-05,382.10011,-17.5915240671905
6.25434687797378e-05,684.45547,9.89601852379484
6.28214277373899e-05,88.04019,11.4068964547498
6.37082211578929e-05,412.12723,-25.4103551003117
6.53586367709687e-05,664.1161,9.89305889533851
6.5646425838514e-05,597.30428,13.8156914338358
6.56742049975778e-05,243.08096,-13.2354791126741
6.61425368601305e-05,241.05068,-22.9192714561295
6.71452770893385e-05,498.0774,24.1771884557321
6.73366073382352e-05,152.05667,-13.1049014059347
6.7392381884679e-05,243.06185,11.3840247581865
6.74378712702397e-05,332.94927,-24.2899818497609
6.89393883985321e-05,461.04605,-23.4396954665637
7.18132788010995e-05,272.03979,-19.7588026773477
7.22222974176758e-05,215.01629,-22.3393489099189
7.40847431116302e-05,389.20669,12.1083581864425
7.46730884395948e-05,630.07131,9.61208685637446
7.48447335101588e-05,400.34217,-13.3833771903716
7.63182605756644e-05,384.20484,24.2820648652027
7.71215552099968e-05,247.24195,-25.141776191629
7.80550045911947e-05,170.00457,10.1048044872656
7.81794044052075e-05,462.06686,22.8601240302874
7.91109264149966e-05,146.06018,-16.4440737656558
8.10206204809125e-05,452.92431,-24.0093877107919
8.16069198942451e-05,322.88464,-17.9528066137309
8.22448575300135e-05,233.06455,-22.4054378173892
8.27706779679596e-05,405.11096,-19.2432968089076
8.34881213398237e-05,207.08093,-23.5322531929372
8.38965198730892e-05,335.01088,-15.4248411540768
8.49561863802166e-05,564.55362,-24.9146855332003
8.51403535701021e-05,160.07564,-24.5740971967574
8.53331647445033e-05,352.94484,11.5125553157876
8.53341986077221e-05,548.89909,9.82173878121495
8.59871603367456e-05,275.17118,15.3591524064825
8.69125603396376e-05,342.0885,9.55539464153007
8.70387022643454e-05,281.11355,21.0789690655935
8.73800274791874e-05,102.04325,-23.7268693476868
8.88160389420902e-05,253.20216,-21.9973468118154
8.90684930796234e-05,191.01986,-25.1913359782914
8.99229434218762e-05,252.94584,-22.9799841326855
9.02646832645958e-05,305.06891,11.6578942630348
9.12551084396113e-05,276.12626,24.1405677669221
9.15215078378486e-05,289.08334,-23.4239807184593
9.18721250926118e-05,380.98745,12.533595559998
9.38931704812786e-05,218.10354,9.87294065353771
9.408474958464e-05,608.08901,9.2842531894245
9.4767703886166e-05,205.09705,-9.89162304333034
9.51780829899038e-05,338.10307,-17.9871415847634
9.77221208596898e-05,300.28959,12.640504629232
9.80182461268513e-05,204.08659,9.84148695332459
9.829809201458e-05,243.99894,22.2037494547225
9.85340881486573e-05,432.23819,-12.2018380031093
9.86111653841241e-05,355.09679,-19.9521286405886
9.87301022588009e-05,433.10807,-17.2836644595268
0.000100208068925396,450.92896,-22.8845608618747
0.000100316499147471,613.15908,9.32053689772801
0.000100864930879962,242.56215,-22.5831027572533
0.000101625949163847,708.16412,-23.875768468307
0.000101686549638075,269.11277,9.3158768290675
0.000101879793334758,321.0493,9.98714453356307
0.00010188713023825,743.40538,9.05481284481561
0.000102019654433422,204.12303,-11.3330674883555
0.000103927464596653,236.99807,-22.9462969092235
0.000104080754621902,399.14451,9.47778834902279
0.000104413882396536,197.05968,-22.3188247274223
0.000105997315141243,450.26243,9.09579096809915
0.000106129175057137,336.12011,19.6816606840391
0.000107400153287554,191.01977,-20.3004838662193
0.00010896487319061,275.5674,12.7675527340484
0.000110041696675369,257.08068,-20.8427922585868
0.000110049507442483,226.08601,-21.8909930880683
0.000110306410973681,585.53226,-22.1065644750277
0.000112455042238966,160.07558,-9.07923957729094
0.000113302590549757,484.11659,9.38391742965314
0.000117347445349218,227.01305,-19.6837818965224
0.000117636775151555,568.19116,21.4711739785479
0.000118609820558214,333.05927,15.544322300472
0.00011877391464819,375.09085,20.8495841510383
0.00012089826845254,239.07144,-22.1456732167746
0.000121256878667117,231.02629,-21.2544504162123
0.000121561762190311,380.89111,-21.4251581948727
0.000122525552562219,443.13715,-20.8998350686391
0.000124696837504632,387.02659,-17.7264340149696
0.000126278423433917,638.16034,-21.2740868568734
0.00012699024587893,561.11173,-21.7817332950532
0.000127669897273215,304.15763,21.8840462871562
0.000128647583841489,243.06214,9.78096057835038
0.000130355918688745,255.0444,9.16583963573885
0.000131525439031273,502.05961,20.9292750046825
0.000132298605262996,563.55076,-14.0930789586629
0.000132347979219066,173.00802,16.7691495486305
0.000133621605497088,516.08934,-9.846225655715
0.000137251667525083,377.05606,-8.87528939409244
0.00013893241681394,208.98205,-20.9338538430218
0.000139223295226669,254.96782,9.32330270103925
0.000139283271493857,520.33934,8.57311689207859
0.000141223766822092,295.16487,18.8441632331021
0.000141842616683112,496.26805,8.53603422483471
0.000144120250007144,490.33124,-20.764156185474
0.00014495045449463,233.06308,-20.6854060004456
0.000145417566389202,369.09079,-20.1148707320316
0.000147215110975725,234.14462,20.7696130109199
0.000148798926932446,457.01528,-21.5101869427565
0.000150842125041872,188.03494,-20.9023344272334
0.00015090541852711,513.29874,-20.9923049665951
0.000152162682673763,263.23684,-20.9921624938146
0.000153205708613319,181.06476,-20.5315258920738
0.000155951357810153,450.16197,-20.7398478741956
0.000158295460008979,759.1793,13.4174549495098
0.00015959439939547,287.9797,-20.7038952518751
0.000160402655947657,435.00253,19.5332109092399
0.000160821792903048,225.05462,-19.8556632207816
0.000162266724741746,298.09674,-8.99368727947157
0.000162536101575444,274.187,13.1872051451751
0.000166607985257616,197.06084,-21.8466525972911
0.000167819487082386,399.16578,-20.2184697122129
0.000171764439157269,646.87639,8.404981832871
0.000175882441313612,304.06508,9.0653160315092
0.000183073069327787,159.09182,-9.5829032566297
0.000183425298238137,222.09679,-9.03368391022849
0.000184322062943323,633.41793,19.8161971839445
0.000184705273430631,215.01622,-20.0726155264784
0.000186149082067983,456.98439,12.8225916312372
0.000188726550230903,366.91338,-11.8181306112333
0.000191898125257086,636.14879,-18.7104573323963
0.000194363622663695,439.09399,-20.0454487418889
0.000194576819596816,191.01974,-19.9037709547757
0.000195565820432725,481.07013,-17.1018506643361
0.000198110546752004,156.99087,8.33796293721714
0.000199190019262937,121.06504,18.6965356482374
0.000201871132924799,348.07057,13.1697097118866
0.000203952502299325,472.19161,11.0233044534369
0.000204516264417197,350.16324,19.8828326430933
0.000204571879549172,489.11431,-19.0993852975499
0.000207081898571377,619.28854,8.04754696271124
0.000209818068021815,522.07106,14.0873830345285
0.000212142036790168,404.88414,-15.1363848951698
0.000212595662361908,425.08056,10.7997839645631
0.000213692771922075,233.06091,-17.6294010346941
0.000214932089309885,433.14051,8.06971773273444
0.000216027437463811,369.00761,8.48052787775193
0.000216101725361959,287.03423,18.4110760195251
0.00021660801679246,257.05905,18.4021139795133
0.000227003885867095,598.06815,16.5720645284002
0.000232890119788486,369.10883,-16.1796143787785
0.000237976911246487,152.05664,-9.68226458635087
0.00023995019713024,379.05818,-17.551022456412
0.00024308058914276,501.09585,-18.7829736436959
0.00024358099199462,241.04665,17.9806885310425
0.000245856079214411,606.07393,14.045186823402
0.000245914191407089,232.15434,16.5736410385864
0.000247836839225614,427.09488,-7.72820082861823
0.000250347145971614,307.08397,7.7686420439656
0.000251171674903344,227.06736,17.9464053772906
0.000255021029396755,231.04157,-18.3905964051337
0.000256107773375661,664.1161,11.0443282166017
0.000260486451660624,139.03895,-13.5191872375728
0.000262274800990319,251.10357,8.08799490535127
0.000265737215600929,408.31088,-18.5013430667436
0.000272692676366768,360.06075,-17.6308911668439
0.000274171938404388,571.28866,8.17547118168299
0.000276977803621998,496.80762,-14.4881282497133
0.000288033088044885,284.98493,16.9348427070205
0.000288085762952867,464.90667,-14.3145047957827
0.000288121599834543,209.06061,-16.5984793398979
0.000292569019232832,276.16582,7.49172651172702
0.000293476926996541,455.09627,-8.88719314758069
0.000294068020788644,207.0803,-17.3363401457919
0.000295001063662298,458.06897,18.2365515916121
0.000295015728794595,282.11992,-11.6280335277306
0.000299576695045655,152.05689,-10.1588825693308
0.000299619471833048,188.03755,-17.4859006574303
0.000300768428971055,577.89008,17.5084424965891
0.000302579112392314,209.06078,-17.1011867218382
0.000310163003645296,346.05585,13.9679629501607
0.000312428564380427,179.08541,-17.3608433261097
0.000313265398186058,450.92184,10.6750100989426
0.000321944340671953,249.03713,-16.4179784338313
0.000333278948877436,356.10424,18.4667305218495
0.000336106490677814,400.34194,-8.62686712397334
0.000338016000497701,355.07403,7.70021293655286
0.000339949591292574,651.14201,-16.7603345680137
0.000345133384724471,303.03359,-14.944226160679
0.000348130653942773,227.20152,8.83870838568082
0.000349681175243825,253.11817,7.87488721565115
0.000355882126018492,165.07038,-16.7302861242392
0.000356425711177219,538.31469,7.90595268939136
0.000358389935756744,211.1087,8.67037324614596
0.000358779045816195,392.03448,7.52270062425242
0.000361534409324164,485.35714,7.29347199672118
0.000365096991755007,237.12324,15.7938814509765
0.000367117177959478,103.0035,-17.1603841408757
0.000369479445650696,247.01561,-16.2877394783975
0.00037845060553153,195.08094,-16.0524139869212
0.000379952622870303,283.01886,8.71604055441811
0.000388509559040389,352.94531,8.57447510876959
0.000395775259427402,249.03711,-15.6425604735145
0.000396907010368312,412.10143,-16.030569408643
0.00039863785277566,231.04156,-15.6183770472552
0.000400409623674436,352.94497,9.91668331928131
0.000408554301450681,276.06999,-16.2792144140717
0.000409978971444389,184.98551,-16.1223716858286
0.000413546758897022,384.20508,8.21868681456508
0.000413978461799609,346.0557,12.785003043901
0.000414185653226891,413.26597,-15.9698120442723
0.000414810732718532,325.06419,7.83709755684997
0.000416882861870364,550.16517,-9.23690975394109
0.000422027958251497,423.07883,15.985888831217
0.000429489381143617,218.1034,7.17921350718338
0.00042961411322057,517.77692,7.02509651023143
0.000433052915443042,304.26089,-15.6416098268363
0.000437699240245865,97.02857,10.9069213306994
0.000442107030065024,189.0159,-15.314106882141
0.000444818061403974,424.08599,-14.0847900588552
0.000445740476601606,307.05962,16.0058206238219
0.000449758094607567,394.11067,-16.1020455816457
0.00045136760437216,171.10267,9.06843939343923
0.000452074132124274,389.1149,-15.755365524611
0.000457930827253143,311.12377,-7.22782505171976
0.000458194298139014,246.99241,9.18853454088141
0.000458579566854684,361.16488,-6.93253661403339
0.000460671379986664,231.04324,-15.5108762870553
0.000463192414388804,514.07568,-13.4095963833645
0.000464146271570655,261.1099,-7.05116418930964
0.00046462122159714,265.1117,-6.89168769075954
0.000465445700855779,118.06523,-8.79360302005484
0.000467238480177833,189.01599,-15.1284814884706
0.000470941653785429,229.01191,-7.1462123028881
0.000476687406067792,219.0796,-7.22747285197554
0.000477044654580248,308.08284,7.08372983881218
0.000480935658000974,538.12713,13.1893036281214
0.000482413177669248,242.14987,-15.0781892370721
0.000484846824419334,546.28126,7.34361132340653
0.000487106619767497,304.16182,12.6111833122924
0.000494761629802955,146.08237,11.2628206139282
0.000503036051752445,584.133,14.8313311219295
0.000505506757950693,296.92531,-14.834205336104
0.000506273192994682,305.04481,14.8051483611369
0.000508802612100562,521.10421,10.8063509248628
0.000509574370485093,289.03315,-11.7836458311806
0.000515515645352849,361.1832,6.93849047806034
0.00051714810357757,267.07343,-12.6057875741418
0.000518977725212726,377.05503,-8.32604767961162
0.00053279269659875,239.07024,-14.8977752687953
0.000537436790193505,267.13381,14.5609644606892
0.000540653455834735,186.04557,6.92417936276811
0.000542822824566239,346.0558,10.5283025878153
0.000552444063257302,247.03933,11.5535317733005
0.000554853487273331,199.13392,8.23013972574964
0.000556116265709293,88.04053,10.4766214846703
0.000571509145584047,355.07402,6.66067022542571
0.00057297693614211,202.10724,6.93847458028278
0.000574728047490832,328.09611,14.528064062411
0.000574814087360288,654.15113,6.63522737062141
0.000576192259439734,519.93149,12.3523521167631
0.000577475185528337,528.80695,-8.91062475916104
0.00057940095873184,722.49697,8.70211016800154
0.000584426315497938,307.05915,15.1384766592676
0.000585395855819993,209.06075,-13.7907871966631
0.000588061703358291,662.15713,7.22603175235966
0.000591383685207718,307.08388,6.58179696518859
0.000608256167533318,341.90365,9.43428153248337
0.000614626771332993,209.05972,-14.1491308445291
0.000619524867753087,532.28014,7.11264714102184
0.000621551674073906,450.0782,-14.3219577249917
0.000623262449104301,226.08618,-14.4361430848739
0.000626591876853791,339.08773,-13.62729720826
0.000628440099686033,258.07373,7.94773168957471
0.000643386884493299,408.06292,14.0553045248009
0.000646204560788099,261.14434,-8.97793681266803
0.000648923800586325,376.20814,-6.53512413581604
0.000649759504333776,686.47024,6.76626910413958
0.000656110521411159,351.05515,-13.8304387277242
0.000660289750902961,85.02985,-12.2286254557753
0.000660612528729171,522.28363,8.15182836118731
0.000661203727551756,122.07125,-7.40781002563986
0.000673757632491617,520.05932,10.5935272630908
0.000686229277756874,288.19141,13.6753303347786
0.000692521252675454,271.96473,6.38891717265111
0.000696687030793991,363.04795,-6.65090180126079
0.000705736319557356,405.11177,-12.8498653795886
0.000720244386918041,395.07376,13.539170713508
0.000721783730033502,401.34501,-10.6327288349507
0.000722444053805911,438.98059,-13.5739382030208
0.000723244640780712,135.02992,-13.1959433058937
0.000723599164509647,376.10614,-13.6639240204747
0.000725957732514881,170.06004,-9.75020857204971
0.000727497456586228,184.98574,-13.5294264863524
0.000729080046745901,794.18057,13.2227531145149
0.000729648102525221,268.14001,-13.1976125429514
0.000732468598323588,588.07447,6.57101844751761
